hotel,week_no,no_of_days,adults,reserved_room_type,daily_rate
City Hotel,112,4,2,A,58.52
City Hotel,112,4,2,D,98.6
City Hotel,112,3,2,D,124
City Hotel,111,5,2,A,75
City Hotel,112,3,3,D,113.4
City Hotel,111,5,2,A,75
City Hotel,112,3,1,A,69.3
City Hotel,112,3,3,D,167
City Hotel,111,6,2,A,79.2
City Hotel,111,7,3,E,154.21
City Hotel,112,4,2,A,92.2
City Hotel,112,4,2,A,80
City Hotel,112,1,2,A,67.76
City Hotel,112,2,2,A,80
City Hotel,112,1,2,A,80
City Hotel,112,4,3,D,127.5
City Hotel,112,3,1,D,64.68
City Hotel,112,3,2,A,88.2
City Hotel,112,4,2,F,190
City Hotel,112,5,2,A,112.36
City Hotel,112,3,3,E,188
City Hotel,112,5,2,A,63.17
City Hotel,112,5,2,A,63.17
City Hotel,112,4,2,A,77.6
City Hotel,112,4,3,E,153
City Hotel,112,4,2,A,103.7
City Hotel,112,5,2,A,74.8
City Hotel,112,3,1,A,76.33
City Hotel,113,2,1,A,85
City Hotel,113,1,1,A,85
City Hotel,112,4,2,A,103.7
City Hotel,112,4,2,F,144.5
City Hotel,112,4,2,A,74.8
City Hotel,112,4,2,A,84.7
City Hotel,112,1,1,A,88
City Hotel,112,5,2,A,90.1
City Hotel,112,1,1,A,88
City Hotel,112,5,2,A,65.19
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,1,1,A,88
City Hotel,112,1,2,A,88
City Hotel,112,1,1,A,65
City Hotel,112,1,1,A,98
City Hotel,112,5,2,D,76.97
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,3,1,A,74.13
City Hotel,112,5,2,A,90.1
City Hotel,112,2,1,A,65
City Hotel,112,2,2,A,91
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,111,8,2,A,68.07
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,1,1,A,85
City Hotel,112,1,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,2,A,75
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,1,2,A,93
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,2,D,118
City Hotel,112,2,1,A,65
City Hotel,112,2,2,A,75
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,1,3,D,140.4
City Hotel,112,4,2,A,75
City Hotel,112,4,2,D,100.3
City Hotel,112,1,1,A,75
City Hotel,112,3,1,A,65
City Hotel,112,2,1,A,94
City Hotel,112,1,2,A,88
City Hotel,112,4,2,A,86.7
City Hotel,112,1,1,A,88.2
City Hotel,111,6,2,A,89.54
City Hotel,112,1,2,A,88
City Hotel,112,1,2,A,88
City Hotel,112,5,1,A,61.93
City Hotel,112,5,2,A,61.93
City Hotel,112,4,2,D,97.75
City Hotel,109,22,2,E,115.6
City Hotel,112,3,2,A,75
City Hotel,112,4,2,A,63.42
City Hotel,112,5,3,A,118.66
City Hotel,112,3,2,A,95.4
City Hotel,112,2,2,D,165
City Hotel,112,1,2,A,88
City Hotel,111,6,2,D,114.21
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,1,2,A,98
City Hotel,112,5,1,A,107.1
City Hotel,112,2,1,A,94
City Hotel,112,4,2,A,63.42
City Hotel,112,2,1,A,65
City Hotel,111,6,2,D,89.4
City Hotel,111,7,2,D,102.97
City Hotel,112,2,1,A,65
City Hotel,111,12,2,A,63.01
City Hotel,112,5,1,A,61.93
City Hotel,112,5,1,A,61.93
City Hotel,112,1,1,A,82.8
City Hotel,112,4,2,A,69.7
City Hotel,112,2,1,A,65
City Hotel,112,4,1,A,44.77
City Hotel,112,5,2,A,63.17
City Hotel,112,2,1,A,65
City Hotel,112,1,1,A,70.4
City Hotel,112,1,3,D,207
City Hotel,112,2,1,A,65
City Hotel,112,1,3,D,158
City Hotel,112,1,1,A,65
City Hotel,112,5,2,D,177.31
City Hotel,112,2,1,A,65
City Hotel,112,4,3,B,88.6
City Hotel,112,4,2,B,88.6
City Hotel,112,1,1,A,58.31
City Hotel,112,1,1,A,58.31
City Hotel,112,2,1,A,65
City Hotel,112,2,1,A,65
City Hotel,112,4,2,A,90.1
City Hotel,110,16,2,A,91.23
City Hotel,111,7,2,D,99.22
City Hotel,112,3,2,D,124
City Hotel,112,5,2,A,68
City Hotel,112,4,3,D,119
City Hotel,112,1,1,A,78
City Hotel,112,1,1,A,78
City Hotel,112,5,1,D,66.64
City Hotel,112,5,2,D,66.64
City Hotel,112,4,2,A,71.4
City Hotel,112,3,2,A,127.8
City Hotel,112,3,2,F,275
City Hotel,112,2,1,A,71
City Hotel,112,1,2,A,97
City Hotel,112,2,2,A,108
City Hotel,112,5,2,A,90.72
City Hotel,112,1,2,F,158.4
City Hotel,112,1,2,A,88
City Hotel,112,1,2,A,70.2
City Hotel,112,1,2,A,98
City Hotel,112,1,2,A,97
City Hotel,112,4,2,A,68.07
City Hotel,112,1,2,A,97
City Hotel,112,1,3,D,158
City Hotel,112,2,2,A,88
City Hotel,112,6,2,A,98
City Hotel,112,2,2,A,88
City Hotel,112,1,1,A,88
City Hotel,112,1,1,A,78
City Hotel,112,1,2,A,78
City Hotel,112,1,2,A,118
City Hotel,112,5,3,G,284.2
City Hotel,112,5,2,A,90.1
City Hotel,112,5,2,A,90.1
City Hotel,112,5,2,A,90.1
City Hotel,112,1,2,A,98
City Hotel,112,3,2,A,87.76
City Hotel,112,2,2,A,83.7
City Hotel,112,3,3,D,126
City Hotel,112,4,2,A,71.4
City Hotel,112,2,2,A,83
City Hotel,112,5,2,F,149.6
City Hotel,112,4,2,A,92.94
City Hotel,112,4,2,A,92.94
City Hotel,112,5,2,A,68
City Hotel,112,5,2,A,90.1
City Hotel,112,2,1,A,71
City Hotel,112,1,2,A,12
City Hotel,112,1,2,A,88
City Hotel,112,4,3,D,130.9
City Hotel,112,6,2,A,75
City Hotel,112,4,2,F,149.6
City Hotel,112,1,1,A,118
City Hotel,112,1,2,A,97
City Hotel,112,6,2,A,89.54
City Hotel,112,5,2,D,70.39
City Hotel,112,1,2,A,98
City Hotel,112,4,2,A,88.4
City Hotel,111,7,2,A,68
City Hotel,112,5,2,A,91.8
City Hotel,112,1,3,A,114.4
City Hotel,112,3,2,A,105.33
City Hotel,112,1,1,A,83
City Hotel,112,1,2,A,51.66
City Hotel,112,4,2,D,100.73
City Hotel,112,1,2,A,79.2
City Hotel,112,4,2,D,98.6
City Hotel,112,1,1,A,75
City Hotel,112,4,3,D,143.18
City Hotel,112,1,1,A,75
City Hotel,112,1,2,A,118
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,2,A,108
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,2,D,128
City Hotel,112,1,1,A,75
City Hotel,112,3,2,D,121.33
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,3,2,D,121.33
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,2,2,A,65.83
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,3,2,D,118
City Hotel,112,5,2,D,102
City Hotel,112,1,1,A,75
City Hotel,112,4,2,D,98.6
City Hotel,112,3,2,D,121.33
City Hotel,112,1,1,A,75
City Hotel,112,2,2,D,118
City Hotel,112,7,3,D,119
City Hotel,112,1,2,A,107
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,4,2,D,100.3
City Hotel,112,3,3,A,88.01
City Hotel,112,2,2,D,113
City Hotel,112,1,2,A,88
City Hotel,112,1,1,A,75
City Hotel,112,1,2,A,75
City Hotel,112,1,3,F,193
City Hotel,112,1,1,A,75
City Hotel,112,1,2,E,167
City Hotel,112,3,2,D,125
City Hotel,112,3,2,D,122.4
City Hotel,112,1,2,A,75
City Hotel,112,1,2,A,90
City Hotel,112,1,2,A,75
City Hotel,112,1,2,A,98
City Hotel,112,2,2,A,67.31
City Hotel,112,2,2,A,79.2
City Hotel,112,2,2,A,79.2
City Hotel,112,1,2,A,108
City Hotel,112,2,2,A,79.2
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,65
City Hotel,112,2,2,D,113
City Hotel,112,3,2,D,118
City Hotel,112,2,2,A,79.2
City Hotel,112,5,2,D,99.28
City Hotel,112,1,2,A,75
City Hotel,112,3,2,F,201.33
City Hotel,112,4,3,E,124.1
City Hotel,112,2,2,A,79.2
City Hotel,112,1,1,A,88.2
City Hotel,112,2,2,D,123
City Hotel,112,1,2,A,84
City Hotel,112,2,2,A,79.2
City Hotel,112,5,3,E,123.08
City Hotel,112,1,1,A,75
City Hotel,112,1,1,A,75
City Hotel,112,1,2,A,84
City Hotel,112,1,2,A,98
City Hotel,112,2,2,A,93.6
City Hotel,112,1,2,A,64.95
City Hotel,112,5,3,E,124.44
City Hotel,112,5,2,D,102
City Hotel,112,3,2,A,79.2
City Hotel,112,3,2,A,79.2
City Hotel,112,4,3,D,134.3
City Hotel,112,4,3,D,134.3
City Hotel,111,15,0,D,35.81
City Hotel,112,8,2,D,76.5
City Hotel,113,1,1,A,62.4
City Hotel,113,1,2,D,115
City Hotel,112,2,2,D,123
City Hotel,112,3,2,A,72
City Hotel,112,3,2,A,72
City Hotel,112,2,2,A,93
City Hotel,112,3,2,D,130.33
City Hotel,112,5,2,D,102
City Hotel,113,1,2,A,143
City Hotel,112,3,2,D,152.1
City Hotel,113,1,2,F,188.4
City Hotel,112,6,2,A,67.15
City Hotel,112,4,2,D,100.3
City Hotel,112,5,2,D,100.74
City Hotel,112,3,2,E,148
City Hotel,112,3,2,D,118
City Hotel,112,2,2,A,142
City Hotel,112,5,2,D,100.64
City Hotel,113,1,1,A,88
City Hotel,113,1,1,A,88
City Hotel,112,3,3,D,122.4
City Hotel,112,4,2,D,100.3
City Hotel,112,4,3,E,125.8
City Hotel,112,4,2,A,120.7
City Hotel,113,1,1,A,88
City Hotel,113,2,2,A,88
City Hotel,113,2,1,A,98
City Hotel,112,4,2,D,102.43
City Hotel,112,5,2,D,100.3
City Hotel,113,1,1,A,98
City Hotel,112,3,1,D,75
City Hotel,113,2,1,D,75
City Hotel,112,3,1,D,75
City Hotel,112,3,1,D,75
City Hotel,113,2,1,D,75
City Hotel,112,3,2,D,118
City Hotel,113,2,2,A,128
City Hotel,112,3,2,D,126
City Hotel,112,3,2,B,82.44
City Hotel,112,3,2,B,82.44
City Hotel,112,3,2,A,93.6
City Hotel,113,2,2,A,75
City Hotel,112,5,2,A,65.45
City Hotel,112,4,2,A,85
City Hotel,112,3,2,E,203
City Hotel,113,2,2,F,140.8
City Hotel,113,1,1,A,93
City Hotel,113,2,2,A,75
City Hotel,113,2,2,A,108
City Hotel,113,2,2,A,108
City Hotel,113,2,2,A,97
City Hotel,113,2,2,A,108
City Hotel,113,2,2,A,88
City Hotel,112,3,2,A,91.33
City Hotel,113,2,2,A,108
City Hotel,113,2,2,A,123
City Hotel,112,3,3,D,90.2
City Hotel,113,1,1,A,62.4
City Hotel,112,3,2,D,121.33
City Hotel,112,3,2,A,135.33
City Hotel,112,3,2,A,79.2
City Hotel,113,2,1,A,88.2
City Hotel,112,3,2,A,93.6
City Hotel,113,1,2,A,128
City Hotel,113,2,2,A,58.31
City Hotel,113,1,1,A,80
City Hotel,113,2,2,A,97
City Hotel,113,2,1,A,79.2
City Hotel,112,3,1,D,75
City Hotel,112,3,1,D,75
City Hotel,112,3,2,E,203
City Hotel,113,2,1,A,88
City Hotel,113,3,2,A,105
City Hotel,113,2,2,A,80
City Hotel,113,1,1,A,71.1
City Hotel,113,1,1,A,71.1
City Hotel,113,2,1,A,88
City Hotel,112,4,2,A,90.5
City Hotel,113,3,1,A,88
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,3,D,126
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,112,4,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,1,D,75
City Hotel,113,3,1,A,60.06
City Hotel,113,3,2,A,93.6
City Hotel,113,3,2,A,93.6
City Hotel,113,2,1,A,98
City Hotel,112,5,1,D,90.1
City Hotel,112,4,2,D,96.9
City Hotel,113,3,2,A,88
City Hotel,112,4,2,A,68
City Hotel,112,4,2,A,93.93
City Hotel,113,2,2,A,95.4
City Hotel,113,2,2,A,95.4
City Hotel,112,4,3,E,125.8
City Hotel,113,3,2,A,95
City Hotel,113,3,2,A,69.5
City Hotel,112,5,2,D,76.5
City Hotel,112,4,2,A,74.8
City Hotel,113,3,1,A,73.46
City Hotel,113,3,1,A,73.46
City Hotel,113,2,2,A,88
City Hotel,112,5,1,D,90.1
City Hotel,112,5,2,D,76.5
City Hotel,112,7,2,D,100.54
City Hotel,113,3,2,D,102.6
City Hotel,113,2,1,A,98
City Hotel,113,3,3,D,138.6
City Hotel,113,2,2,A,108
City Hotel,113,3,2,F,221.4
City Hotel,113,3,2,A,75
City Hotel,113,1,2,A,108
City Hotel,113,3,2,A,90
City Hotel,113,3,3,A,105
City Hotel,112,5,2,D,100.3
City Hotel,113,2,2,A,88
City Hotel,113,3,2,A,88
City Hotel,113,3,1,D,75
City Hotel,113,1,2,A,98
City Hotel,112,5,2,D,90.1
City Hotel,112,5,2,D,90.1
City Hotel,112,5,1,D,90.1
City Hotel,113,2,1,A,62.4
City Hotel,113,1,1,A,62.4
City Hotel,113,1,3,D,153
City Hotel,113,4,3,E,125.8
City Hotel,112,4,1,D,75
City Hotel,112,4,1,D,75
City Hotel,112,5,2,D,90.1
City Hotel,113,4,2,A,124.1
City Hotel,113,2,2,A,146
City Hotel,113,1,2,A,93.6
City Hotel,113,4,2,A,77
City Hotel,113,4,2,A,77
City Hotel,113,3,2,A,117
City Hotel,113,4,2,D,99.03
City Hotel,113,4,2,D,99.03
City Hotel,113,3,2,A,96
City Hotel,113,4,2,A,79.2
City Hotel,113,2,1,A,85
City Hotel,113,1,1,A,85
City Hotel,113,1,2,A,88
City Hotel,113,2,2,A,75
City Hotel,113,1,1,A,93
City Hotel,113,1,1,A,98
City Hotel,113,3,3,A,75.71
City Hotel,113,1,1,A,88
City Hotel,113,3,2,A,97.2
City Hotel,113,3,2,A,106.2
City Hotel,113,3,3,G,188.01
City Hotel,113,4,2,A,77
City Hotel,113,4,2,A,124.53
City Hotel,113,3,2,A,83.16
City Hotel,113,3,2,D,89.33
City Hotel,113,4,2,A,90.55
City Hotel,113,4,2,A,74.8
City Hotel,113,4,2,A,74.8
City Hotel,113,3,1,A,93
City Hotel,113,4,2,A,74.8
City Hotel,113,3,2,A,88
City Hotel,113,4,2,A,79.2
City Hotel,113,3,2,A,88
City Hotel,113,4,3,G,208.2
City Hotel,113,3,2,A,108
City Hotel,113,1,2,A,143
City Hotel,113,3,2,A,96
City Hotel,113,3,2,A,77.76
City Hotel,113,4,1,A,91.8
City Hotel,113,4,2,D,102
City Hotel,113,4,2,A,70.69
City Hotel,113,4,2,A,91.8
City Hotel,113,2,2,A,70.4
City Hotel,113,4,2,A,74.8
City Hotel,113,3,2,G,186.09
City Hotel,113,4,2,A,73.44
City Hotel,113,4,2,D,102
City Hotel,113,1,1,A,88
City Hotel,113,4,2,A,74.8
City Hotel,113,4,2,A,91.75
City Hotel,113,4,2,A,108
City Hotel,113,5,2,A,100
City Hotel,113,1,1,A,88
City Hotel,113,3,2,A,80
City Hotel,113,1,1,A,88
City Hotel,113,4,2,A,74.8
City Hotel,113,1,2,A,108
City Hotel,113,1,2,F,198
City Hotel,113,2,2,A,79.2
City Hotel,113,1,2,A,77
City Hotel,113,1,2,D,64
City Hotel,112,7,2,D,100.3
City Hotel,113,1,1,A,107
City Hotel,113,1,1,A,98
City Hotel,113,4,2,A,75
City Hotel,113,5,1,A,74.8
City Hotel,115,5,1,D,99.45
City Hotel,113,4,2,A,101.65
City Hotel,113,4,2,A,68
City Hotel,112,7,2,A,64.67
City Hotel,113,5,2,A,68
City Hotel,113,5,2,A,68
City Hotel,113,2,2,A,71.1
City Hotel,113,4,2,A,74.8
City Hotel,113,2,2,A,71.1
City Hotel,113,4,2,A,90.95
City Hotel,113,5,2,A,75
City Hotel,113,4,2,B,76.16
City Hotel,113,4,0,B,76.16
City Hotel,113,4,3,D,119
City Hotel,113,3,1,A,98
City Hotel,113,4,2,A,73.44
City Hotel,113,5,1,A,48.5
City Hotel,113,5,1,A,48.5
City Hotel,113,5,2,A,90
City Hotel,113,4,3,D,99.45
City Hotel,113,4,2,A,91.8
City Hotel,113,4,3,D,102
City Hotel,113,4,2,D,136
City Hotel,113,5,2,A,74.8
City Hotel,113,5,3,E,116.28
City Hotel,113,4,2,A,74.8
City Hotel,113,3,2,A,137
City Hotel,113,5,2,A,80.76
City Hotel,113,4,2,D,99.45
City Hotel,113,4,3,A,110
City Hotel,113,1,2,A,88
City Hotel,113,3,2,A,80
City Hotel,113,5,1,A,53.04
City Hotel,113,4,2,E,116.45
City Hotel,113,5,2,D,94.5
City Hotel,113,5,2,A,73.44
City Hotel,113,4,2,A,74.8
City Hotel,113,4,2,A,74.8
City Hotel,113,2,2,D,107.88
City Hotel,113,4,1,A,74.8
City Hotel,113,4,2,A,74.8
City Hotel,113,2,2,D,118
City Hotel,113,3,2,D,90
City Hotel,113,1,2,A,98
City Hotel,113,2,2,A,70.4
City Hotel,113,1,2,A,70.4
City Hotel,113,3,1,A,98
City Hotel,113,5,2,A,68
City Hotel,113,4,3,E,116.88
City Hotel,113,4,2,A,91.8
City Hotel,113,3,2,A,98
City Hotel,113,5,1,A,108.8
City Hotel,113,5,2,A,75.27
City Hotel,113,3,0,A,86.4
City Hotel,113,4,2,A,74.8
City Hotel,113,2,1,A,75
City Hotel,113,1,1,A,107
City Hotel,113,1,1,A,98
City Hotel,113,2,2,A,113
City Hotel,113,1,2,A,155
City Hotel,113,1,2,A,79.2
City Hotel,113,3,2,F,163.2
City Hotel,113,5,2,D,96.9
City Hotel,113,4,2,E,116.88
City Hotel,113,4,3,D,99.88
City Hotel,113,1,1,A,98
City Hotel,113,3,2,A,80
City Hotel,113,5,2,D,100.3
City Hotel,113,1,2,D,118
City Hotel,113,2,2,A,75
City Hotel,113,3,2,A,79.2
City Hotel,113,4,2,A,117.3
City Hotel,113,6,2,A,91.8
City Hotel,113,6,2,A,68
City Hotel,113,2,2,A,88.2
City Hotel,113,1,2,A,132
City Hotel,113,3,1,A,79.2
City Hotel,113,4,1,D,107.05
City Hotel,113,3,2,A,68.47
City Hotel,113,5,3,G,152.76
City Hotel,113,1,2,A,98
City Hotel,113,3,3,D,120.08
City Hotel,113,6,2,A,100
City Hotel,113,5,3,D,134.3
City Hotel,113,1,1,A,88
City Hotel,113,3,2,A,88
City Hotel,113,1,1,A,75
City Hotel,113,3,1,A,75
City Hotel,113,4,3,D,119
City Hotel,113,3,2,A,80
City Hotel,113,6,2,A,127.5
City Hotel,113,1,2,F,153.9
City Hotel,113,6,2,A,127.5
City Hotel,113,6,2,A,69.77
City Hotel,113,1,2,A,60.98
City Hotel,113,4,2,D,100.3
City Hotel,113,3,2,A,75
City Hotel,113,2,1,A,88
City Hotel,113,6,1,A,48.5
City Hotel,113,6,2,A,74.8
City Hotel,113,1,2,E,152
City Hotel,113,5,2,D,100.3
City Hotel,113,2,1,A,60.06
City Hotel,113,5,3,E,116.96
City Hotel,113,4,2,D,95.56
City Hotel,113,3,2,A,88
City Hotel,113,5,2,A,74.8
City Hotel,113,4,3,D,107.44
City Hotel,113,3,1,A,98
City Hotel,113,3,1,A,98
City Hotel,113,4,3,D,134.3
City Hotel,113,3,1,A,98
City Hotel,113,2,2,D,89.68
City Hotel,113,2,2,A,88
City Hotel,113,3,2,A,86.4
City Hotel,113,3,2,A,93.6
City Hotel,113,4,2,A,67.15
City Hotel,113,4,2,D,104.73
City Hotel,113,3,2,A,88
City Hotel,113,3,3,D,158
City Hotel,113,4,2,D,104.73
City Hotel,112,10,1,E,116.28
City Hotel,113,3,2,A,77
City Hotel,113,3,1,A,86.4
City Hotel,113,3,2,A,108
City Hotel,113,1,2,A,117
City Hotel,113,2,1,A,60.06
City Hotel,113,3,1,A,88
City Hotel,113,3,1,A,88
City Hotel,113,4,2,D,100.3
City Hotel,113,4,2,D,100.3
City Hotel,113,4,2,A,91.8
City Hotel,113,3,1,A,86.4
City Hotel,113,3,2,A,72
City Hotel,113,2,2,D,106.2
City Hotel,113,3,2,A,68
City Hotel,113,7,2,D,108.5
City Hotel,113,2,2,A,108
City Hotel,113,7,2,A,68
City Hotel,113,2,3,D,106.2
City Hotel,113,2,2,A,88
City Hotel,113,2,2,A,75
City Hotel,113,1,2,A,88
City Hotel,113,4,2,A,91.8
City Hotel,113,2,2,A,79
City Hotel,113,2,3,E,197
City Hotel,113,2,2,A,68
City Hotel,113,2,2,A,75
City Hotel,113,2,2,A,54
City Hotel,113,2,2,A,79.2
City Hotel,113,3,2,A,70
City Hotel,113,4,2,A,74.8
City Hotel,113,1,2,A,133.2
City Hotel,113,2,1,A,60.06
City Hotel,113,3,2,A,79.2
City Hotel,113,1,2,A,85
City Hotel,113,2,2,A,79.2
City Hotel,113,3,2,A,75
City Hotel,113,2,1,A,60.06
City Hotel,113,2,3,D,142.2
City Hotel,113,3,2,A,97.2
City Hotel,113,3,2,A,97
City Hotel,113,1,2,A,79.2
City Hotel,113,3,2,A,57.93
City Hotel,113,3,2,A,57.93
City Hotel,113,3,2,A,57.93
City Hotel,113,3,2,A,75
City Hotel,113,2,1,A,60.06
City Hotel,113,3,2,A,57.93
City Hotel,113,3,2,A,57.93
City Hotel,113,1,2,A,88
City Hotel,113,3,2,A,57.93
City Hotel,113,2,2,A,67.76
City Hotel,113,3,1,A,62.4
City Hotel,113,4,2,A,91.8
City Hotel,113,2,2,D,151.2
City Hotel,113,4,3,D,134.3
City Hotel,113,3,2,A,88
City Hotel,113,3,1,A,88
City Hotel,113,3,2,F,156.6
City Hotel,113,3,2,A,77
City Hotel,113,7,1,A,74.8
City Hotel,113,1,2,A,79.2
City Hotel,113,2,2,A,112.5
City Hotel,113,3,2,A,75
City Hotel,113,2,2,A,108
City Hotel,113,3,2,A,95
City Hotel,113,2,1,A,78.4
City Hotel,113,4,2,A,72
City Hotel,113,4,2,D,107.05
City Hotel,113,3,1,A,78.4
City Hotel,113,2,2,A,75
City Hotel,113,5,2,A,68
City Hotel,114,1,2,A,79.2
City Hotel,113,3,2,A,88
City Hotel,113,2,2,A,88
City Hotel,113,3,2,A,97.2
City Hotel,113,3,2,A,108
City Hotel,113,4,2,A,91.8
City Hotel,114,5,2,D,102
City Hotel,113,4,2,A,70.69
City Hotel,113,3,2,A,77
City Hotel,113,3,2,A,108
City Hotel,113,3,2,D,106.2
City Hotel,113,3,2,A,88.2
City Hotel,113,3,2,A,79.2
City Hotel,113,2,2,A,79.2
City Hotel,113,3,2,A,79.2
City Hotel,113,5,2,A,74.8
City Hotel,114,1,2,E,158
City Hotel,113,3,2,A,97.2
City Hotel,113,5,2,D,109.3
City Hotel,114,1,3,D,128
City Hotel,114,1,2,A,88
City Hotel,113,5,2,A,74.8
City Hotel,114,1,2,E,198
City Hotel,113,3,1,A,98
City Hotel,113,4,2,A,97.2
City Hotel,113,2,2,D,118
City Hotel,113,3,2,A,93.6
City Hotel,113,6,2,A,70.47
City Hotel,113,3,2,A,80
City Hotel,113,3,2,A,93.6
City Hotel,113,3,2,A,64.37
City Hotel,113,3,2,D,118
City Hotel,113,3,2,D,108
City Hotel,113,3,2,A,86.4
City Hotel,113,7,2,D,105.4
City Hotel,113,2,3,D,158
City Hotel,113,2,2,A,98
City Hotel,113,5,1,A,53.04
City Hotel,113,2,2,D,118
City Hotel,113,3,1,A,88
City Hotel,113,5,2,D,133
City Hotel,113,3,3,D,151.2
City Hotel,113,3,2,A,88
City Hotel,113,4,2,A,79.2
City Hotel,113,4,1,A,74.8
City Hotel,114,1,1,A,88
City Hotel,113,5,2,A,91.8
City Hotel,114,1,2,A,82.08
City Hotel,114,1,1,E,143
City Hotel,113,4,1,A,74.8
City Hotel,113,3,2,A,67.76
City Hotel,113,4,2,A,75
City Hotel,113,3,2,A,91.8
City Hotel,113,3,2,A,75
City Hotel,114,2,2,A,92.5
City Hotel,113,3,2,A,97.2
City Hotel,113,6,2,D,102
City Hotel,114,1,1,B,79.74
City Hotel,114,1,2,B,79.74
City Hotel,113,5,2,A,74.8
City Hotel,113,5,2,A,91.8
City Hotel,114,1,1,A,62.4
City Hotel,114,2,2,A,95.4
City Hotel,114,1,2,A,91.08
City Hotel,113,5,2,D,76.5
City Hotel,114,1,1,A,80
City Hotel,114,2,1,A,78
City Hotel,114,1,1,A,78.4
City Hotel,114,1,1,A,98
City Hotel,114,1,1,A,78.4
City Hotel,114,1,1,A,78.4
City Hotel,114,2,2,A,92.5
City Hotel,113,5,2,A,91.8
City Hotel,114,2,1,A,67.5
City Hotel,114,2,2,A,79.2
City Hotel,113,4,2,A,54.71
City Hotel,113,5,2,A,74.8
City Hotel,113,3,3,E,248
City Hotel,113,4,2,A,74.8
City Hotel,113,3,2,D,118
City Hotel,113,4,3,D,134.3
City Hotel,114,1,2,A,88
City Hotel,114,1,2,D,118
City Hotel,113,5,2,A,74.8
City Hotel,114,1,1,A,78.4
City Hotel,113,3,2,A,63.06
City Hotel,113,4,2,D,100.3
City Hotel,113,5,2,D,100.3
City Hotel,113,6,2,A,91.8
City Hotel,114,2,1,A,98
City Hotel,113,3,2,A,108
City Hotel,113,5,2,A,68
City Hotel,113,5,2,A,67.15
City Hotel,113,6,2,D,113
City Hotel,113,8,2,A,74.8
City Hotel,114,2,2,A,120.5
City Hotel,113,4,2,F,151.3
City Hotel,114,1,1,A,78.4
